model_year,kms_driven,owner,location,mileage,power,price,new_col,CC,brand_name
2016,34000.0,1,pune,40.0,14.6,60000,False,150,Suzuki Gixxer SF 
2015,8855.0,1,mumbai,42.0,16.7,80300,False,150,Yamaha YZF-R15 2.0 
2018,1200.0,1,mumbai,42.0,16.7,85000,False,150,Yamaha YZF-R15 2.0 
2015,11045.0,2,gurgaon,40.0,17.0,31300,False,223,Hero Karizma R 
2015,20300.0,1,lucknow,53.0,19.0,41600,False,220,Bajaj Avenger Street 
2000,925.0,1,bangalore,35.0,12.0,105000,False,135,Yamaha RX
2014,12000.0,1,bangalore,40.0,17.0,40000,False,223,Hero Karizma R 
2020,950.0,1,mumbai,28.81,30.0,207500,False,330,Jawa Perak 
2016,2000.0,1,chennai,32.0,24.5,147500,False,410,Royal Enfield Himalayan 
2017,16804.314654761907,2,delhi,35.0,24.5,77300,True,200,Bajaj Pulsar RS
2013,49000.0,1,patna,55.0,8.25,28000,False,100,Hero HF Deluxe Self 
2012,6605.11895752201,1,ahmedabad,71.0,9.0,12000,True,110,Honda CB Twister 
1985,25360.826666666664,3,kolhapur,40.0,18.0,125000,True,350,Royal Enfield Standard 
2007,6605.11895752201,1,meerut,65.0,14.85,8175,True,150,Bajaj Pulsar 
2017,1200.0,1,mumbai,42.0,16.7,95000,False,150,Yamaha YZF-R15 2.0 
2020,3500.0,1,mumbai,32.16,20.7,220000,False,400,BenelliImperiale 
2016,18500.0,1,kalyan,40.0,14.6,60000,False,150,Suzuki Gixxer SF Fi 
2018,6605.11895752201,1,delhi,28.0,34.5,150000,True,400,Bajaj Dominar 
2016,38000.0,3,bangalore,45.0,13.0,60000,False,150,Yamaha FZs 
2018,6605.11895752201,1,delhi,28.0,34.5,115000,True,400,Bajaj Dominar 
2016,6605.11895752201,1,surat,38.0,18.28,99500,True,150,Honda CBR 
2019,11000.0,1,mumbai,35.0,24.6,165000,False,200,KTM Duke 
2021,600.0,1,mumbai,22.0,33.0,265000,False,310,TVS Apache RR
2014,39000.0,2,delhi,75.0,9.0,32000,False,125,Hero Super Splendor 
2016,22993.0,2,delhi,57.0,11.8,35000,False,150,Bajaj V15 
2016,22000.0,1,delhi,55.0,9.3,37000,False,110,Hero Splendor iSmart 
2018,17296.0,1,delhi,5.0,8.2,50000,False,100,Hero Passion Pro 
2014,16000.0,1,delhi,85.0,8.2,28000,False,110,TVS Star City Plus 
2018,28000.0,1,karnal,55.35,8.25,40000,False,110,Honda Livo 
2018,6605.11895752201,1,meerut,40.0,20.23,90200,True,200,TVS Apache RTR 
2012,6605.11895752201,1,assandh,80.0,9.100000000000016,200000,True,100,Bajaj Discover 
2018,6605.11895752201,1,delhi,40.0,20.23,70000,True,200,TVS Apache RTR 
2020,1400.0,1,delhi,32.985657659544756,29.6,200000,False,250,KTM Duke 
2017,16300.0,1,bangalore,42.0,16.0,67500,False,150,Yamaha YZF-R15 
2018,25000.0,1,delhi,60.0,16.1,75000,False,160,TVS Apache RTR 
2020,1400.0,1,mumbai,35.0,19.1,197125,False,350,Royal Enfield Classic 
2019,3600.0,1,mumbai,35.0,19.8,197125,False,350,Royal Enfield Classic 
2019,8800.0,1,mumbai,35.0,19.8,197125,False,350,Royal Enfield Classic 
2014,10000.0,1,delhi,20.0,47.0,310000,False,750,Harley-Davidson Street 
2018,6605.11895752201,1,mumbai,28.0,34.5,145250,True,400,Bajaj Dominar 
2013,45000.0,1,delhi,40.0,19.0,35000,False,220,Bajaj Avenger 
2018,26000.0,1,jaipur,57.0,11.8,31125,False,150,Bajaj V15 
2017,6605.11895752201,1,hyderabad,28.0,34.5,100000,True,400,Bajaj Dominar 
2017,96054.21,4,jaipur,35.0,24.5,56000,True,200,Bajaj Pulsar RS
2020,6605.11895752201,1,delhi,65.0,13.79,77400,True,150,Bajaj Pulsar 
2018,16000.0,2,noida,35.0,19.8,121500,False,350,Royal Enfield Classic 
2019,18000.0,1,bangalore,35.0,19.8,170000,False,350,Royal Enfield Classic 
2018,13400.0,2,delhi,35.0,19.8,135000,False,350,Royal Enfield Classic 
2017,6605.11895752201,1,mysore,35.0,24.5,120000,True,200,Bajaj Pulsar RS
2009,70000.0,1,pune,40.0,17.0,60000,False,223,Hero Karizma R 
2009,22000.0,2,nashik,35.0,19.8,80000,False,350,Royal Enfield Classic 
2017,9000.0,2,jalandhar,26.0,42.3,150000,False,390,KTM RC 
2019,6605.11895752201,1,chandigarh,28.0,34.5,155100,True,400,Bajaj Dominar 
2021,135.0,1,amritsar,35.42404761904762,20.2,210000,False,350,Royal Enfield Meteor 
2011,6605.11895752201,1,ghaziabad,71.0,9.0,15000,True,110,Honda CB Twister 
2017,14000.0,1,faridabad,57.0,11.8,37000,False,150,Bajaj V15 
2018,22112.0,1,chennai,85.0,8.2,40000,False,110,TVS Star City Plus 
2018,6605.11895752201,1,chennai,40.0,20.7,70000,True,200,TVS Apache RTR 
2019,6605.11895752201,1,bangalore,28.0,34.5,199000,True,400,Bajaj Dominar 
2020,1700.0,1,pune,22.0,33.0,280000,False,310,TVS Apache RR
2014,6605.11895752201,1,delhi,65.0,11.0,35000,True,125,Honda CBF Stunner 
2017,10000.0,1,chennai,40.0,19.8,100000,False,350,Royal Enfield Thunderbird 
2010,20000.0,3,gurgaon,42.0,16.0,35000,False,150,Yamaha YZF-R15 
2015,15900.0,1,kanpur,35.0,19.8,118000,False,350,Royal Enfield Classic 
2020,7150.0,2,nagercoil,45.0,16.6,99000,False,180,Bajaj Pulsar 
2010,6605.11895752201,1,chenani,65.0,14.85,12000,True,150,Bajaj Pulsar 
2010,16804.314654761907,2,margao,45.0,13.7,32000,True,150,TVS Apache 
2019,10388.0,1,mumbai,35.0,19.8,160000,False,350,Royal Enfield Bullet Electra Twinspark 
2013,6605.11895752201,1,burdwan,58.0,13.0,45000,True,150,Yamaha FZ 
2015,16804.314654761907,2,berhampore,45.0,17.2,47000,True,180,TVS Apache RTR 
2013,24000.0,1,chennai,40.0,19.8,95000,False,350,Royal Enfield Thunderbird 
2015,6605.11895752201,1,chandigarh,10.0,8.2,32000,True,100,Bajaj Platina 
2018,8500.0,1,bharuch,25.0,42.9,220000,False,390,KTM Duke 
2014,33000.0,1,mumbai,42.0,16.7,70000,False,150,Yamaha YZF-R15 2.0 
2014,15373.75543859649,1,chennai,60.0,15.2,78000,True,160,TVS Apache RTR 
2018,24872.0,2,hyderabad,52.98,14.6,75000,False,150,Suzuki Intruder 
2014,72000.0,1,ghaziabad,40.0,19.8,80000,False,350,Royal Enfield Bullet Electra 
2013,40900.0,1,pune,53.0,14.0,35000,False,150,Hero Hunk 
2020,6605.11895752201,1,baghpat,40.0,20.23,130000,True,200,TVS Apache RTR 
2009,50000.0,3,noida,53.0,19.0,12000,False,200,Bajaj Avenger 
2013,40000.0,2,hyderabad,40.0,19.0,29025,False,220,Bajaj Avenger 
2012,64400.0,2,thane,40.0,19.8,50000,False,350,Royal Enfield Thunderbird 
2017,20000.0,1,kangra,35.0,19.8,106000,False,350,Royal Enfield Classic 
2017,800.0,1,kanpur nagar,35.0,27.2,132100,False,500,Royal Enfield Classic 
2019,7425.0,1,chennai,29.69,18.7,136000,False,149.5,Yamaha YZF-R15 V3 Darknight edition 
2018,9800.0,1,pune,35.0,24.6,149900,False,200,KTM Duke 
2010,6605.11895752201,1,delhi,65.0,14.85,20000,True,150,Bajaj Pulsar 
2017,12700.0,1,kurukshetra,42.0,16.7,84800,False,150,Yamaha YZF-R15 2.0 
2017,23000.0,1,hyderabad,25.0,19.8,115000,False,350,Royal Enfield Electra 
2019,40000.0,2,hyderabad,95.0,7.4,41000,False,100,TVS Sport 
2018,6605.11895752201,1,bangalore,65.0,15.0,70000,True,150,Bajaj Pulsar 
2018,8000.0,1,delhi,35.0,19.8,130000,False,350,Royal Enfield Classic 
2018,32728.0,1,ghaziabad,51.58,14.6,51864,False,150,Suzuki Intruder 
2018,6605.11895752201,1,ahmedabad,65.0,15.0,70000,True,150,Bajaj Pulsar 
2015,39000.0,1,pune,38.0,21.0,65000,False,220,Bajaj Pulsar 
2018,15000.0,1,bankura,55.0,12.0,65000,False,150,Yamaha SZ-RR 
1950,25360.826666666664,3,khalilabad,35.0,23.19,55000,True,200,Bajaj Pulsar NS 
2017,18000.0,1,mumbai,35.0,19.0,77812,False,220,Bajaj Avenger Cruise 
2019,6605.11895752201,1,mumbai,40.0,20.7,93375,True,200,TVS Apache RTR 
2014,18060.0,1,mumbai,40.0,19.0,53950,False,220,Bajaj Avenger 
2014,48500.0,1,ahmedabad,40.0,19.8,64100,False,350,Royal Enfield Thunderbird 
2018,14000.0,1,ahmedabad,60.0,16.1,55900,False,160,TVS Apache RTR 
2015,28000.0,1,pune,53.0,16.8,45000,False,150,Bajaj Pulsar AS
2017,16804.314654761907,2,pithampur,35.0,24.5,91600,True,200,Bajaj Pulsar RS
2018,6605.11895752201,1,gorakhpur,35.0,24.5,90000,True,200,Bajaj Pulsar RS
2011,45000.0,1,howrah,40.0,17.0,24000,False,223,Hero Karizma R 
2019,32000.0,1,bangalore,34.50404761904762,19.8,163600,False,350,Royal Enfield Thunderbird X 
2012,6605.11895752201,1,ghaziabad,65.0,14.85,48000,True,150,Bajaj Pulsar 
2008,32000.0,1,delhi,40.0,17.0,16300,False,223,Hero Karizma R 
2019,6605.11895752201,1,jaipur,65.0,15.0,73000,True,150,Bajaj Pulsar ABS 
2019,6300.0,1,delhi,55.0,8.2,68000,False,100,Hero Splendor Plus IBS i3S 
2018,14000.0,1,gurgaon,45.0,9.01,42000,False,125,Hero Glamour 
2016,6605.11895752201,1,ahmedabad,45.0,17.3,35999,True,180,TVS Apache RTR 
2018,6605.11895752201,1,nagpur,40.0,20.23,97500,True,200,TVS Apache RTR 
2018,6900.0,1,gurgaon,25.0,42.9,190100,False,390,KTM Duke 
2017,12000.0,1,delhi,55.35,11.4,37000,False,125,Hero Glamour i3s 
2019,6605.11895752201,1,delhi,65.0,10.0,55000,True,125,Honda CB Shine 
2015,6200.0,1,chandigarh,26.0,29.1,125000,False,535,Royal Enfield Continental GT 
2015,17000.0,1,delhi,16.0,175.67,1175000,False,100,Honda CB 
2016,6605.11895752201,1,mumbai,58.0,13.0,50000,True,150,Yamaha FZ V 2.0 
2020,8000.0,1,bangalore,28.82,27.0,165000,False,295,Jawa Forty Two 
2018,25000.0,1,vadodara,40.15,18.7,114080,False,150,Yamaha YZF-R15 V3 
2009,45000.0,1,vadodara,5.0,8.2,24304,False,100,Hero Passion Pro 
2013,24000.0,1,mumbai,18.0,65.0,195000,False,151.9,Harley-Davidson Street Bob 
2011,16804.314654761907,2,bangalore,65.0,11.0,30000,True,125,Honda CBF Stunner 
2020,850.0,1,faridabad,40.0,14.5,155400,False,125,KTM RC 
2014,6605.11895752201,1,jaipur,65.0,10.0,28000,True,125,Honda CB Shine 
2017,14800.0,1,bangalore,40.0,19.0,76000,False,220,Bajaj Avenger 
2018,9600.0,1,mumbai,32.0,24.5,155625,False,410,Royal Enfield Himalayan 
2020,7000.0,1,gorakhpur,57.48,13.0,74400,False,150,Yamaha FZS-FI V 3.0 
2015,50000.0,3,muddebihal,45.0,17.0,52499,False,180,Bajaj Pulsar 
2014,30153.0,1,navi mumbai,60.0,14.0,37500,False,150,Honda CB Trigger 
2020,18000.0,1,mumbai,25.0,42.9,150000,False,390,KTM Duke 
2015,6605.11895752201,1,pune,35.0,24.16,80000,True,200,Bajaj Pulsar RS
2020,6000.0,1,ahmednagar,35.0,25.1,198000,False,200,KTM RC 
2016,6605.11895752201,1,hyderabad,58.0,13.0,75000,True,150,Yamaha FZ S V 2.0 
2018,4000.0,1,mumbai,25.0,42.9,207500,False,390,KTM Duke 
2018,6605.11895752201,1,mumbai,28.0,34.5,129687,True,400,Bajaj Dominar 
2020,9200.0,1,delhi,12.0,197.3,1450000,False,202,Kawasaki Ninja ZX-10R 
2013,47000.0,1,delhi,45.0,13.0,35000,False,150,Yamaha FZs 
2017,6605.11895752201,1,ghaziabad,65.0,10.0,38000,True,125,Honda CB ShineSP 
2016,7000.0,2,delhi,57.0,11.8,25500,False,150,Bajaj V15 
2016,6605.11895752201,1,mumbai,35.0,24.5,70000,True,200,Bajaj Pulsar RS
2017,6605.11895752201,1,contai,52.0,15.44,55000,True,160,Honda CB Hornet 
2017,6605.11895752201,1,kolkata,42.0,23.2,75300,True,200,Bajaj Pulsar NS
2018,9000.0,1,mumbai,18.0,84.11,830000,False,650,Honda CBR 
2019,6605.11895752201,1,delhi,35.0,24.5,118000,True,200,Bajaj Pulsar RS
2012,6605.11895752201,1,indore,29.0,26.15,49999,True,250,Honda CBR 
2018,8000.0,1,lucknow,35.0,24.8,144500,False,149.5,UM Renegade Commando 
2014,75000.0,1,gurgaon,40.0,19.8,65000,False,350,Royal Enfield Thunderbird 
2018,2400.0,1,mumbai,63.0,14.0,66000,False,150,Suzuki Gixxer 
2016,26000.0,1,indore,38.0,21.0,85000,False,220,Bajaj Pulsar 
2016,25000.0,3,delhi,20.0,47.0,295000,False,750,Harley-Davidson Street 
2020,6605.11895752201,1,ahmedabad,37.0,19.8,165000,True,350,Royal Enfield Bullet 
2018,6605.11895752201,1,ahmedabad,35.0,24.5,110000,True,200,Bajaj Pulsar RS
2019,1600.0,1,chennai,5.0,8.2,78000,False,100,Hero Passion Pro 
2017,11000.0,1,cuttack,35.0,19.0,60000,False,220,Bajaj Avenger Cruise 
2016,20232.0,1,bangalore,50.0,14.3,54000,False,150,Bajaj Avenger Street 
2013,6605.11895752201,1,bangalore,45.0,13.0,43000,True,150,Yamaha Fazer 
2019,16213.0,1,bangalore,57.44,13.0,115000,False,150,Yamaha FZS-FI V 3.0 
2016,22811.0,1,bangalore,53.0,19.0,56000,False,220,Bajaj Avenger Street 
2018,32000.0,1,raipur,38.0,21.0,80000,False,220,Bajaj Pulsar 
2012,6605.11895752201,1,navi mumbai,65.0,14.85,50000,True,150,Bajaj Pulsar 
2008,70000.0,1,lucknow,65.0,12.93,17900,False,135,Bajaj Discover 
2018,13800.0,1,kanpur,40.15,18.7,109000,False,150,Yamaha YZF-R15 V3 
2017,11000.0,2,mumbai,26.0,29.1,122550,False,535,Royal Enfield Continental GT 
2016,29500.0,1,buxar,35.0,19.8,117600,False,350,Royal Enfield Classic 
2021,1135.0,1,kharagpur,35.0,19.1,192000,False,350,Royal Enfield Classic 
2021,10000.0,1,kolkata,62.79,14.3,121500,False,125,KTM Duke 
2015,30000.0,1,noida,40.0,19.8,60000,False,350,Royal Enfield Thunderbird 
2010,40000.0,1,noida,35.0,19.8,53775,False,350,Royal Enfield Thunderbird 
2017,6605.11895752201,1,pune,28.0,34.5,110200,True,400,Bajaj Dominar 
2018,13000.0,1,rajahmundry,25.0,26.1,160000,False,500,Royal Enfield Bullet 
2020,26000.0,1,mumbai,40.0,17.03,60000,False,202,Honda Hornet 2.0 
2018,16650.0,1,noida,25.0,70.0,472800,False,149.5,Harley-Davidson Street Rod 
2015,53000.0,4,bangalore,42.0,16.0,62600,False,150,Yamaha YZF-R15 S 
2019,6605.11895752201,1,erode,52.0,15.44,86200,True,160,Honda CB Hornet 
2019,21709.0,1,mumbai,45.0,13.0,70000,False,150,Yamaha FZs 
2019,6605.11895752201,1,kanpur,65.0,15.0,85000,True,150,Bajaj Pulsar 
2015,58530.0,1,delhi,35.0,19.8,110000,False,350,Royal Enfield Classic 
2020,5059.0,1,noida,35.0,19.1,184400,False,350,Royal Enfield Classic Gunmetal Grey 
2019,6605.11895752201,1,nayahat,84.0,8.25,25000,True,110,Honda CD 
2016,6605.11895752201,1,bangalore,58.0,13.0,75000,True,150,Yamaha FZS FI 
2018,6605.11895752201,1,delhi,60.0,15.2,75000,True,160,TVS Apache RTR 
2020,4476.0,1,chennai,38.0,21.0,94000,False,220,Bajaj Pulsar ABS 
2019,15451.0,1,chennai,28.8,27.0,139000,False,295,Jawa Forty Two 
2020,6605.11895752201,1,chennai,65.0,15.0,83000,True,150,Bajaj Pulsar 
2018,6605.11895752201,1,mumbai,28.0,34.5,140000,True,400,Bajaj Dominar 
2018,6605.11895752201,1,alappuzha,13.0,110.4,950000,True,821,Ducati Monster 
2017,55000.0,1,gandhinagar,57.0,12.0,40000,False,125,Bajaj V12 
2006,16804.314654761907,2,mauranipur,45.0,13.7,20000,True,150,TVS Apache 
2017,23600.0,1,bhiwandi,52.88,15.29,60900,False,160,Bajaj Pulsar NS
2018,10000.0,1,bangalore,45.0,15.3,85000,False,180,Bajaj Avenger Street 
2017,23250.0,1,bangalore,45.0,14.3,59800,False,150,Bajaj Avenger Street 
2015,24000.0,2,chandigarh,55.0,8.1,30000,False,100,Hero Splendor Pro Classic 
2020,6000.0,1,mumbai,40.0,14.979282085778276,158000,False,125,KTM RC 
2011,50000.0,1,kolkata,45.0,8.25,30000,False,100,Hero Honda Splendor Plus 
2013,45000.0,1,haridwar,53.0,14.0,35000,False,150,Hero Hunk 
2015,15000.0,1,surat,25.0,27.2,102075,False,500,Royal Enfield Thunderbird 
2013,30000.0,1,jaipur,85.0,8.2,24000,False,110,TVS Star City 
2016,98000.0,2,jaipur,50.0,14.3,44000,False,150,Bajaj Avenger Street 
2013,16804.314654761907,2,chennai,38.0,26.15,80000,True,250,Honda CBR 
2014,20000.0,1,jaipur,45.0,17.0,28000,False,180,Bajaj Pulsar 
2011,6605.11895752201,1,jaipur,10.0,8.2,24000,True,100,Bajaj Platina 
2016,19500.0,1,hyderabad,50.0,14.3,58000,False,150,Bajaj Avenger Street 
2018,6605.11895752201,1,varanasi,35.0,24.5,113400,True,200,Bajaj Pulsar RS
2014,10000.0,1,bangalore,50.0,14.2,30000,False,150,Hero Xtreme 
2016,24000.0,2,delhi,55.0,9.3,38000,False,110,Hero Splendor iSmart 
2014,6605.11895752201,1,delhi,84.0,8.25,26000,True,110,Honda Dream Yuga 
2021,1035.0,1,kharagpur,35.0,19.1,190000,False,350,Royal Enfield Classic 
2020,2700.0,1,bangalore,50.94,13.93,100000,False,160,Honda X-Blade 
2015,30000.0,1,mumbai,35.0,19.8,114125,False,350,Royal Enfield Classic 
2015,65000.0,2,thane,53.0,19.0,45000,False,220,Bajaj Avenger Street 
2009,28000.0,1,pune,65.0,15.0,18000,False,180,Bajaj Pulsar 
2017,25000.0,1,surat,42.0,16.0,67000,False,150,Yamaha YZF-R15 
2009,53000.0,1,delhi,53.0,14.0,22000,False,150,Hero Hunk 
2017,14000.0,1,mumbai,21.0,67.2,363125,False,650,Kawasaki Ninja 
2014,7800.0,1,chandigarh,35.0,19.8,87000,False,350,Royal Enfield Classic 
2019,6605.11895752201,1,indore,52.0,15.44,90200,True,160,Honda CB Hornet 
2017,12000.0,1,pune,25.0,42.9,165147,False,390,KTM Duke 
2018,12000.0,1,mumbai,30.0,67.2,470000,False,650,Kawasaki Z
2020,1100.0,1,ahmedabad,28.81,27.0,123750,False,295,Jawa Forty Two 
2018,16804.314654761907,2,pune,45.0,17.3,70000,True,180,TVS Apache RTR 
2020,9000.0,1,motihari,32.0,24.5,165000,False,410,Royal Enfield Himalayan 
2018,46700.0,1,faridabad,51.62,14.6,47175,False,150,Suzuki Intruder 
2017,18000.0,1,mumbai,35.0,24.6,100700,False,200,KTM Duke 
2012,36000.0,1,pune,38.0,21.0,35000,False,220,Bajaj Pulsar 
2020,5000.0,1,delhi,35.0,19.1,185000,False,350,Royal Enfield Classic Gunmetal Grey 
2020,6605.11895752201,1,agra,60.0,15.2,65925,True,160,TVS Apache RTR 
2018,6605.11895752201,1,ludhiana,58.0,13.0,80000,True,150,Yamaha FZ S V 2.0 
2018,10000.0,1,mumbai,25.04,33.0,290000,False,310,BMW G 
1982,124000.0,2,allahabad,36.63833333333333,19.799999999999976,80000,False,350,Royal Enfield Bullet 
2004,48000.0,1,bangalore,30.0,19.8,50000,False,350,Royal Enfield Thunderbird 
2021,6600.0,1,howrah,35.0,18.76,140700,False,220,Bajaj Avenger Cruise 
2013,50000.0,2,panipat,65.0,15.0,27000,False,180,Bajaj Pulsar 
2021,6600.0,1,howrah,35.0,18.76,125000,False,220,Bajaj Avenger Cruise 
2016,15000.0,1,agra,35.0,19.0,60000,False,220,Bajaj Avenger Cruise 
2020,7700.0,1,bangalore,32.08,20.7,220000,False,400,BenelliImperiale 
2018,21000.0,1,ahmedabad,35.0,19.8,135000,False,350,Royal Enfield Classic Gunmetal Grey 
2003,67872.0,2,jaipur,30.0,19.8,39999,False,350,Royal Enfield Thunderbird 
2006,19000.0,1,delhi,75.0,9.0,16500,False,125,Hero Super Splendor 
2014,40000.0,2,delhi,45.0,13.0,30000,False,150,Yamaha FZs 
2014,35700.0,2,kheda,53.0,14.0,22000,False,150,Hero Hunk 
2015,6605.11895752201,1,faridabad,35.0,24.16,72800,True,200,Bajaj Pulsar RS
2012,16000.0,1,rewari,32.0,27.2,89500,False,500,Royal Enfield Classic 
2018,6605.11895752201,1,bangalore,37.0,19.8,119200,True,350,Royal Enfield Bullet Twinspark 
2020,8300.0,1,mumbai,31.0,29.63,195000,False,250,Husqvarna Svartpilen 
2018,9000.0,1,mumbai,35.42940476190476,19.8,160000,False,350,Royal Enfield Thunderbird X 
2019,1400.0,1,mumbai,19.99,47.0,295000,False,650,Royal Enfield Continental GT 
2011,6605.11895752201,1,pune,65.0,14.85,28000,True,150,Bajaj Pulsar 
2008,31203.0,3,bangalore,55.0,7.5,27500,False,100,Hero Passion Plus 
2018,16804.314654761907,2,delhi,65.0,10.0,58000,True,125,Honda CB Shine 
2018,10000.0,1,delhi,40.15,18.7,128000,False,150,Yamaha YZF-R15 V3 
2019,10000.0,1,delhi,81.0,8.2,68000,False,180.18,Hero Splendor Plus i3s 
2019,2200.0,1,pune,59.82825197309464,16.1,92000,False,160,TVS Apache RTR 
2011,47000.0,1,delhi,48.0,20.0,25000,False,223,Hero Karizma ZMR 
2019,6605.11895752201,1,delhi,74.0,9.5,36000,True,110,TVS Victor 
2016,6605.11895752201,1,ahmedabad,65.0,10.0,38500,True,125,Honda CB Shine 
2011,6605.11895752201,1,delhi,65.0,14.85,30000,True,150,Bajaj Pulsar 
2016,23500.0,1,chennai,17.0,71.0,315000,False,650,Kawasaki ER-6n 
2017,33000.0,1,pune,40.0,19.0,65533,False,220,Bajaj Avenger 
2011,6605.11895752201,1,ahmedabad,15.0,133.15,680000,True,120,Ducati Monster 
2009,23711.0,1,jaipur,83.0,7.7,28000,False,100,Hero HF Deluxe 
2018,11000.0,1,mumbai,29.66,18.428500000000014,800000,False,149.5,Triumph Street Triple S 
2012,6605.11895752201,1,gurgaon,35.0,23.19,39000,True,200,Bajaj Pulsar NS
2018,11000.0,1,indore,35.0,25.1,160000,False,200,KTM RC 
2016,27500.0,1,thane,32.0,24.5,110000,False,410,Royal Enfield Himalayan 
2016,11000.0,2,bangalore,40.0,19.8,125000,False,350,Royal Enfield Thunderbird 
2013,17000.0,1,delhi,20.0,57.0,850000,False,130,Honda VT
2020,20000.0,1,noida,65.79,8.0,51500,False,110,TVS Radeon 
2014,35000.0,1,ahmedabad,65.0,14.2,35000,False,150,Hero CBZ Xtreme 
2011,16804.314654761907,2,kawardha,45.0,13.0,55000,True,150,Yamaha Fazer 
2015,18980.0,1,mumbai,32.0,27.2,140000,False,500,Royal Enfield Classic Desert Storm 
2019,10000.0,1,mumbai,35.0,19.8,175000,False,350,Royal Enfield Classic 
2018,9500.0,1,delhi,20.85,113.0,699000,False,750,Suzuki GSX-S
2018,26500.0,1,hyderabad,19.0,82.7,515000,False,600,Benelli TNT 
2018,1500.0,1,mumbai,81.17,83.2,932712,False,110,Ducati Scrambler 
2018,6500.0,1,mumbai,29.0,76.0,830000,False,120,Triumph Bonneville Bobber 
2010,15000.0,1,ludhiana,81.0,8.2,22540,False,100,Hero Splendor Plus 
2014,21000.0,1,bangalore,45.0,17.0,42000,False,180,Bajaj Pulsar 
2016,6605.11895752201,1,bangalore,35.0,24.5,90000,True,200,Bajaj Pulsar RS
2015,22000.0,2,bangalore,15.0,139.0,925000,False,100,Kawasaki Z
2013,6605.11895752201,1,jodhpur,65.0,14.85,30000,True,150,Bajaj Pulsar 
2018,37480.0,1,hyderabad,79.31,9.3,58500,False,110,Hero Passion Pro 
2018,6605.11895752201,1,patna,58.0,13.0,70000,True,150,Yamaha FZ S V 2.0 
2015,26000.0,2,bangalore,45.0,13.0,49999,False,150,Yamaha FZs 
2019,14900.0,1,bangalore,45.0,13.0,82000,False,150,Yamaha FZs 
2014,23000.0,1,pune,26.0,29.1,165000,False,535,Royal Enfield Continental GT 
2018,25360.826666666664,3,jaipur,60.0,15.2,45000,True,160,TVS Apache RTR 
2016,6605.11895752201,1,pune,42.0,23.2,83000,True,200,Bajaj Pulsar AS
2017,31027.0,1,pune,45.0,13.0,85000,False,150,Yamaha FZs 
2013,6605.11895752201,1,pune,60.0,14.0,77000,True,150,Honda CB Unicorn 
2016,25360.826666666664,3,jaipur,45.0,17.3,41000,True,180,TVS Apache RTR 
2015,15238.0,1,pune,38.0,21.0,77000,False,220,Bajaj Pulsar 
2014,42000.0,2,shimoga,55.0,7.6,17000,False,110,Yamaha YBR 
2011,28000.0,1,delhi,65.0,7.7,28000,False,100,Hero CD Deluxe 
2018,12200.0,1,delhi,45.0,15.3,70000,False,180,Bajaj Avenger Street 
2019,5500.0,1,delhi,12.0,197.3,1375000,False,147.76,Kawasaki Ninja ZX-10R 
2017,16804.314654761907,2,kolkata,28.0,34.5,113000,True,400,Bajaj Dominar 
2011,20000.0,1,delhi,20.0,50.0,410000,False,883,Harley-Davidson Iron 
2015,31000.0,1,kolkata,45.0,13.0,49900,False,150,Yamaha FZs 
2018,17000.0,1,mumbai,30.0,67.2,466875,False,650,Kawasaki Z
2016,26500.0,1,mumbai,21.0,67.2,330000,False,650,Kawasaki Ninja 
2018,6605.11895752201,1,meerut,52.0,15.44,45000,True,160,Honda CB Hornet 
2019,6605.11895752201,1,kolkata,10.0,8.2,48400,True,110,Bajaj Platina Alloy ES-
2013,16000.0,1,ghaziabad,38.0,18.28,60000,False,150,Honda CBR 
2019,4500.0,1,bangalore,59.82825197309464,16.1,85000,False,160,TVS Apache RTR 
2020,5948.0,1,faridabad,45.0,7.91,44900,False,100,Hero HF Deluxe IBS Kick Spoke 
2020,500.0,1,delhi,35.0,19.1,200000,False,350,Royal Enfield Classic 
2017,23000.0,1,jaipur,55.0,9.3,38000,False,110,Hero Splendor iSmart 
2017,26000.0,1,jaipur,57.0,11.8,37000,False,150,Bajaj V15 
2014,24000.0,1,jaipur,38.0,18.28,55000,False,150,Honda CBR 
2019,6605.11895752201,1,erode,52.0,15.44,88000,True,160,Honda CB Hornet 
2020,20200.0,1,rewari,84.0,8.44,58000,False,110,Bajaj Platina 
2020,800.0,1,mumbai,46.0,17.8,128000,False,200,Hero Xpulse 
2012,80000.0,1,secunderabad,55.0,9.01,25000,False,110,Hero Passion Xpro 
2015,2300.0,1,rampur,25.0,27.2,133800,False,500,Royal Enfield Thunderbird 
2016,12000.0,1,patna,35.0,19.8,125000,False,350,Royal Enfield Classic 
